Time,Position,Force,Stim
0.1536,-6.002397,255.1955,0
0.1537,-6.002075,255.51800000000003,0
0.1538,-6.003687,255.35649999999998,0
0.1539,-5.999816,254.8725,0
0.154,-6.001752,254.55,0
0.1541,-6.00401,254.71149999999997,0
0.1542,-6.00272,254.55,0
0.1543,-6.002397,254.71149999999997,0
0.1544,-6.001752,254.06649999999996,0
0.1545,-6.00272,254.8725,0
0.1546,-6.002075,253.7435,0
0.1547,-6.002397,254.2275,0
0.1548,-6.004333,253.905,0
0.1549,-6.003042,253.58249999999998,0
0.155,-6.00272,254.06649999999996,0
0.1551,-6.002075,253.905,0
0.1552,-6.00272,253.905,0
0.1553,-6.002075,253.42100000000002,0
0.1554,-6.002397,253.42100000000002,0
0.1555,-6.004333,253.0985,0
0.1556,-6.004333,253.42100000000002,0
0.1557,-6.003042,253.58249999999998,0
0.1558,-6.001752,253.0985,0
0.1559,-6.003365,253.42100000000002,0
0.156,-6.00272,252.93749999999997,0
0.1561,-6.003365,253.42100000000002,0
0.1562,-6.00401,252.93749999999997,0
0.1563,-6.002397,252.93749999999997,0
0.1564,-6.001752,252.93749999999997,0
0.1565,-6.002075,252.93749999999997,0
0.1566,-6.002075,253.26,0
0.1567,-6.002075,252.776,0
0.1568,-6.00272,252.29200000000003,0
0.1569,-6.004978,252.4535,0
0.157,-6.00272,252.61450000000002,0
0.1571,-6.002397,252.776,0
0.1572,-6.00272,252.29200000000003,0
0.1573,-6.003365,251.80849999999998,0
0.1574,-6.002397,252.29200000000003,0
0.1575,-6.002397,251.64700000000002,0
0.1576,-6.005946,251.64700000000002,0
0.1577,-6.003042,251.80849999999998,0
0.1578,-6.001752,251.48549999999997,0
0.1579,-6.002075,251.80849999999998,0
0.158,-6.002397,251.002,0
0.1581,-6.00272,251.163,0
0.1582,-6.002397,251.3245,0
0.1583,-6.004978,251.163,0
0.1584,-6.00272,251.48549999999997,0
0.1585,-6.00272,251.64700000000002,0
0.1586,-6.002397,251.3245,0
0.1587,-6.00272,250.35649999999998,0
0.1588,-6.002075,251.002,0
0.1589,-6.002397,251.163,0
0.159,-6.003687,250.84050000000002,0
0.1591,-6.001752,250.84050000000002,0
0.1592,-6.002075,250.6795,0
0.1593,-6.002397,251.48549999999997,0
0.1594,-6.002075,250.034,0
0.1595,-6.00272,250.1955,0
0.1596,-6.002075,250.6795,0
0.1597,-6.003687,250.51800000000003,0
0.1598,-6.00272,250.1955,0
0.1599,-6.002397,250.6795,0
0.16,-6.001107,251.002,0
0.1601,-6.002397,249.5505,0
0.1602,-6.002075,250.35649999999998,0
0.1603,-6.00272,249.87300000000002,0
0.1604,-6.003687,249.87300000000002,0
0.1605,-6.00272,250.1955,0
0.1606,-6.002397,249.7115,0
0.1607,-6.002397,250.034,0
0.1608,-6.001752,248.905,0
0.1609,-6.002075,249.87300000000002,0
0.161,-6.003042,249.5505,0
0.1611,-6.00401,249.7115,0
0.1612,-6.00143,249.5505,0
0.1613,-6.002075,249.5505,0
0.1614,-6.002397,249.5505,0
0.1615,-6.002075,248.744,0
0.1616,-6.002397,249.2275,0
0.1617,-6.003365,248.42149999999998,0
0.1618,-6.004333,249.5505,0
0.1619,-6.003042,249.2275,0
0.162,-6.002397,249.0665,0
0.1621,-6.002075,249.2275,0
0.1622,-6.001107,247.9375,0
0.1623,-6.002397,248.905,0
0.1624,-6.002075,248.42149999999998,0
0.1625,-6.00401,248.744,0
0.1626,-6.00272,248.26000000000002,0
0.1627,-6.002397,249.0665,0
0.1628,-6.00272,248.5825,0
0.1629,-6.001107,247.776,0
0.163,-6.002075,248.5825,0
0.1631,-6.002075,248.26000000000002,0
0.1632,-6.00401,248.26000000000002,0
0.1633,-6.00272,247.9375,0
0.1634,-6.001752,248.42149999999998,0
0.1635,-6.00272,248.744,0
0.1636,-6.002075,247.776,0
0.1637,-6.002075,248.0985,0
0.1638,-6.002075,248.0985,0
0.1639,-6.003687,248.42149999999998,0
0.164,-6.003365,247.9375,0
0.1641,-6.00272,248.0985,0
0.1642,-6.00272,248.0985,0
0.1643,-6.001752,247.131,0
0.1644,-6.002397,246.9695,0
0.1645,-6.002397,247.776,0
0.1646,-6.004978,247.615,0
0.1647,-6.002397,247.4535,0
0.1648,-6.002075,247.615,0
0.1649,-6.002075,247.615,0
0.165,-6.00143,246.647,0
0.1651,-6.003042,246.9695,0
0.1652,-6.002075,247.2925,0
0.1653,-6.003365,247.2925,0
0.1654,-6.00272,247.2925,0
0.1655,-6.002397,247.131,0
0.1656,-6.00143,246.9695,0
0.1657,-6.00143,246.9695,0
0.1658,-6.00272,246.48600000000002,0
0.1659,-6.002397,246.80849999999998,0
0.166,-6.00272,246.647,0
0.1661,-6.00272,247.131,0
0.1662,-6.003042,246.80849999999998,0
0.1663,-6.00272,246.80849999999998,0
0.1664,-6.001752,245.8405,0
0.1665,-6.002397,246.647,0
0.1666,-6.002075,246.48600000000002,0
0.1667,-6.00272,246.3245,0
0.1668,-6.00143,246.3245,0
0.1669,-6.001752,246.48600000000002,0
0.167,-6.002397,246.647,0
0.1671,-6.001752,246.3245,0
0.1672,-6.00272,246.16299999999998,0
0.1673,-6.001752,246.647,0
0.1674,-6.002397,246.002,0
0.1675,-6.00272,246.002,0
0.1676,-6.00272,246.3245,0
0.1677,-6.002075,245.8405,0
0.1678,-6.001752,245.357,0
0.1679,-6.002075,245.6795,0
0.168,-6.001752,245.8405,0
0.1681,-6.002397,245.8405,0
0.1682,-6.00272,246.002,0
0.1683,-6.002075,245.8405,0
0.1684,-6.002397,245.8405,0
0.1685,-6.00272,245.8405,0
0.1686,-6.001752,245.6795,0
0.1687,-6.00272,245.51799999999997,0
0.1688,-6.002397,245.51799999999997,0
0.1689,-6.00272,245.51799999999997,0
0.169,-6.001752,245.8405,0
0.1691,-6.002075,245.8405,0
0.1692,-6.00143,246.002,0
0.1693,-6.002397,245.1955,0
0.1694,-6.002397,245.357,0
0.1695,-6.002397,245.357,0
0.1696,-6.00272,245.1955,0
0.1697,-6.001752,244.87300000000002,0
0.1698,-6.002075,245.357,0
0.1699,-6.00143,245.034,0
0.17,-6.002075,245.1955,0
0.1701,-6.002075,244.7115,0
0.1702,-6.000784,244.87300000000002,0
0.1703,-6.00272,244.87300000000002,0
0.1704,-6.002397,244.87300000000002,0
0.1705,-6.002397,245.034,0
0.1706,-6.002075,245.51799999999997,0
0.1707,-6.002397,243.905,0
0.1708,-6.002397,244.5505,0
0.1709,-6.002397,244.87300000000002,0
0.171,-6.003042,244.7115,0
0.1711,-6.002075,244.87300000000002,0
0.1712,-6.002075,244.0665,0
0.1713,-6.00143,245.1955,0
0.1714,-6.001752,244.38899999999998,0
0.1715,-6.002075,244.38899999999998,0
0.1716,-6.00272,244.5505,0
0.1717,-6.002397,245.034,0
0.1718,-6.00272,244.7115,0
0.1719,-6.003365,244.228,0
0.172,-6.001752,245.1955,0
0.1721,-6.001752,244.228,0
0.1722,-6.002397,244.228,0
0.1723,-6.002397,244.228,0
0.1724,-6.003687,244.228,0
0.1725,-6.002397,244.5505,0
0.1726,-6.001752,244.228,0
0.1727,-6.002397,244.5505,0
0.1728,-6.002397,244.0665,0
0.1729,-6.001752,244.5505,0
0.173,-6.00272,243.905,0
0.1731,-6.003042,244.38899999999998,0
0.1732,-6.002397,244.0665,0
0.1733,-6.002397,244.228,0
0.1734,-6.003042,244.5505,0
0.1735,-6.002075,243.905,0
0.1736,-6.00272,243.905,0
0.1737,-6.002075,243.744,0
0.1738,-6.002397,243.744,0
0.1739,-6.002075,243.744,0
0.174,-6.00272,244.0665,0
0.1741,-6.001752,244.5505,0
0.1742,-6.002075,243.5825,0
0.1743,-6.002397,244.0665,0
0.1744,-6.003042,243.5825,0
0.1745,-6.003365,243.744,0
0.1746,-6.00272,243.26,0
0.1747,-6.002397,243.744,0
0.1748,-6.00272,243.744,0
0.1749,-6.002075,243.744,0
0.175,-6.002075,243.26,0
0.1751,-6.002075,243.4215,0
0.1752,-6.003687,243.4215,0
0.1753,-6.001752,243.744,0
0.1754,-6.002397,243.09900000000002,0
0.1755,-6.002397,243.905,0
0.1756,-6.002397,243.4215,0
0.1757,-6.003042,243.4215,0
0.1758,-6.002075,242.9375,0
0.1759,-6.003042,243.09900000000002,0
0.176,-6.003042,243.26,0
0.1761,-6.002397,243.09900000000002,0
0.1762,-6.002397,243.4215,0
0.1763,-6.001107,244.0665,0
0.1764,-6.002397,243.26,0
0.1765,-6.002075,243.26,0
0.1766,-6.003042,242.615,0
0.1767,-6.002397,243.09900000000002,0
0.1768,-6.001752,243.09900000000002,0
0.1769,-6.003365,243.4215,0
0.177,-6.001752,242.9375,0
0.1771,-6.00272,242.615,0
0.1772,-6.002075,243.09900000000002,0
0.1773,-6.00272,242.9375,0
0.1774,-6.002397,242.77599999999998,0
0.1775,-6.000462,242.77599999999998,0
0.1776,-6.002397,242.9375,0
0.1777,-6.002397,242.9375,0
0.1778,-6.00272,242.9375,0
0.1779,-6.002075,242.4535,0
0.178,-6.003687,241.97,0
0.1781,-6.002397,242.77599999999998,0
0.1782,-6.002397,242.77599999999998,0
0.1783,-6.002397,242.2925,0
0.1784,-6.00272,242.77599999999998,0
0.1785,-6.003042,242.131,0
0.1786,-6.003042,242.615,0
0.1787,-6.00272,242.4535,0
0.1788,-6.002397,242.4535,0
0.1789,-6.002075,242.2925,0
0.179,-6.002075,242.77599999999998,0
0.1791,-6.002075,241.97,0
0.1792,-6.002075,242.131,0
0.1793,-6.002075,242.2925,0
0.1794,-6.00272,242.4535,0
0.1795,-6.003042,242.4535,0
0.1796,-6.002075,241.97,0
0.1797,-6.002075,241.8085,0
0.1798,-6.002397,242.2925,0
0.1799,-6.002075,241.97,0
0.18,-6.00272,241.97,0
0.1801,-6.003042,242.2925,0
0.1802,-6.00272,242.131,0
0.1803,-6.002075,241.97,0
0.1804,-6.00272,241.97,0
0.1805,-6.001752,241.97,0
0.1806,-6.002397,241.97,0
0.1807,-6.00272,241.97,0
0.1808,-6.003042,241.647,0
0.1809,-6.003365,241.8085,0
0.181,-6.002397,241.8085,0
0.1811,-6.00272,241.48600000000002,0
0.1812,-6.002397,241.48600000000002,0
0.1813,-6.002397,241.1635,0
0.1814,-6.003365,241.647,0
0.1815,-6.003365,241.647,0
0.1816,-6.002397,241.647,0
0.1817,-6.002075,241.48600000000002,0
0.1818,-6.002397,241.48600000000002,0
0.1819,-6.002075,241.3245,0
0.182,-6.002397,241.97,0
0.1821,-6.002397,241.48600000000002,0
0.1822,-6.00272,240.841,0
0.1823,-6.002397,241.3245,0
0.1824,-6.002075,241.97,0
0.1825,-6.00143,241.48600000000002,0
0.1826,-6.002075,241.48600000000002,0
0.1827,-6.002397,241.48600000000002,0
0.1828,-6.001752,241.1635,0
0.1829,-6.002075,241.3245,0
0.183,-6.00272,241.3245,0
0.1831,-6.00143,241.647,0
0.1832,-6.00143,241.00199999999998,0
0.1833,-6.002075,241.647,0
0.1834,-6.002397,241.1635,0
0.1835,-6.00272,241.3245,0
0.1836,-6.00143,242.131,0
0.1837,-6.003042,241.48600000000002,0
0.1838,-6.002075,241.3245,0
0.1839,-6.001752,240.841,0
0.184,-6.002075,241.1635,0
0.1841,-6.002075,241.1635,0
0.1842,-6.002397,241.1635,0
0.1843,-6.002397,241.00199999999998,0
0.1844,-6.002075,241.3245,0
0.1845,-6.001752,241.3245,0
0.1846,-6.001752,240.357,0
0.1847,-6.002397,241.00199999999998,0
0.1848,-6.00272,240.841,0
0.1849,-6.00272,241.00199999999998,0
0.185,-6.00272,241.00199999999998,0
0.1851,-6.002075,241.1635,0
0.1852,-6.00272,241.00199999999998,0
0.1853,-6.002397,240.1955,0
0.1854,-6.002397,241.00199999999998,0
0.1855,-6.002397,240.841,0
0.1856,-6.003042,240.6795,0
0.1857,-6.003042,240.6795,0
0.1858,-6.002397,240.841,0
0.1859,-6.002397,241.00199999999998,0
0.186,-6.001752,240.6795,0
0.1861,-6.002397,240.518,0
0.1862,-6.002075,241.1635,0
0.1863,-6.002075,240.841,0
0.1864,-6.00272,240.518,0
0.1865,-6.001752,241.00199999999998,0
0.1866,-6.002397,240.841,0
0.1867,-6.001752,240.6795,0
0.1868,-6.00272,240.518,0
0.1869,-6.00272,240.6795,0
0.187,-6.002075,240.518,0
0.1871,-6.002397,240.6795,0
0.1872,-6.002075,240.6795,0
0.1873,-6.00272,240.357,0
0.1874,-6.001107,240.518,0
0.1875,-6.001752,241.00199999999998,0
0.1876,-6.00272,240.841,0
0.1877,-6.00272,240.357,0
0.1878,-6.002397,240.518,0
0.1879,-6.001752,240.6795,0
0.188,-6.002075,240.357,0
0.1881,-6.00143,240.357,0
0.1882,-6.003042,240.518,0
0.1883,-6.002075,240.357,0
0.1884,-6.001752,240.357,0
0.1885,-6.00272,240.518,0
0.1886,-6.002397,240.1955,0
0.1887,-6.003365,240.357,0
0.1888,-6.001107,240.6795,0
0.1889,-6.00272,240.1955,0
0.189,-6.00272,240.518,0
0.1891,-6.002397,240.518,0
0.1892,-6.003042,240.0345,0
0.1893,-6.001752,240.357,0
0.1894,-6.002397,240.1955,0
0.1895,-6.001752,240.357,0
0.1896,-6.002397,240.357,0
0.1897,-6.002075,240.518,0
0.1898,-6.00272,240.1955,0
0.1899,-6.002397,240.357,0
0.19,-6.002075,240.357,0
0.1901,-6.002397,240.357,0
0.1902,-6.00143,240.6795,0
0.1903,-6.00272,240.1955,0
0.1904,-6.002397,240.1955,0
0.1905,-6.002397,240.1955,0
0.1906,-6.002397,240.357,0
0.1907,-6.00272,240.1955,0
0.1908,-6.002397,240.1955,0
0.1909,-6.000462,241.3245,0
0.191,-6.001752,240.518,0
0.1911,-6.00272,240.357,0
0.1912,-6.002075,239.873,0
0.1913,-6.002397,240.1955,0
0.1914,-6.001752,240.518,0
0.1915,-6.002397,240.0345,0
0.1916,-6.001752,240.357,0
0.1917,-6.002075,240.357,0
0.1918,-6.00272,240.1955,0
0.1919,-6.00272,240.0345,0
0.192,-6.00272,240.0345,0
0.1921,-6.002397,240.1955,0
0.1922,-6.002397,240.1955,0
0.1923,-6.00143,240.841,0
0.1924,-6.00272,240.1955,0
0.1925,-6.00272,239.71200000000002,0
0.1926,-6.003365,239.5505,0
0.1927,-6.002397,240.1955,0
0.1928,-6.002075,240.357,0
0.1929,-6.002075,239.71200000000002,0
0.193,-6.002075,240.6795,0
0.1931,-6.002075,239.71200000000002,0
0.1932,-6.003042,240.0345,0
0.1933,-6.002075,240.1955,0
0.1934,-6.002397,240.357,0
0.1935,-6.002397,239.71200000000002,0
0.1936,-6.002075,240.6795,0
0.1937,-6.00143,241.00199999999998,0
0.1938,-6.002397,240.518,0
0.1939,-6.002075,239.71200000000002,0
0.194,-6.002075,240.1955,0
0.1941,-6.003042,239.71200000000002,0
0.1942,-6.002397,240.0345,0
0.1943,-6.002397,240.1955,0
0.1944,-6.002075,241.00199999999998,0
0.1945,-6.002075,240.357,0
0.1946,-6.003042,240.0345,0
0.1947,-6.002397,240.0345,0
0.1948,-6.001752,240.518,0
0.1949,-6.00272,240.0345,0
0.195,-6.002397,240.1955,0
0.1951,-6.001752,241.3245,0
0.1952,-6.002075,240.1955,0
0.1953,-6.003042,239.71200000000002,0
0.1954,-6.002397,240.1955,0
0.1955,-6.003042,240.1955,0
0.1956,-6.002397,240.0345,0
0.1957,-6.002397,240.0345,0
0.1958,-6.002075,241.3245,0
0.1959,-6.002397,240.1955,0
0.196,-6.003042,240.1955,0
0.1961,-6.002075,239.873,0
0.1962,-6.00272,240.0345,0
0.1963,-6.002397,240.1955,0
0.1964,-6.002397,240.1955,0
0.1965,-6.00143,240.841,0
0.1966,-6.002075,240.6795,0
0.1967,-6.003042,240.1955,0
0.1968,-6.002397,240.1955,0
0.1969,-6.002075,240.0345,0
0.197,-6.00143,240.357,0
0.1971,-6.002075,240.0345,0
0.1972,-6.001752,241.1635,0
0.1973,-6.002075,240.0345,0
0.1974,-6.001752,240.1955,0
0.1975,-6.00272,240.0345,0
0.1976,-6.003042,240.1955,0
0.1977,-6.00143,240.518,0
0.1978,-6.002075,240.357,0
0.1979,-6.002075,241.48600000000002,0
0.198,-6.00272,240.1955,0
0.1981,-6.002075,239.873,0
0.1982,-6.002075,240.841,0
0.1983,-6.002397,240.0345,0
0.1984,-6.002397,240.0345,0
0.1985,-6.002397,240.518,0
0.1986,-6.002075,240.841,0
0.1987,-6.002075,239.71200000000002,0
0.1988,-6.002397,240.1955,0
0.1989,-6.002397,240.0345,0
0.199,-6.002397,240.518,0
0.1991,-6.003042,240.1955,0
0.1992,-6.002397,240.0345,0
0.1993,-6.002397,241.3245,0
0.1994,-6.002397,240.0345,0
0.1995,-6.002075,240.357,0
0.1996,-6.003042,240.1955,0
0.1997,-6.00272,240.518,0
0.1998,-6.002075,239.873,0
0.1999,-6.00272,239.71200000000002,0
0.2,-6.00272,241.48600000000002,0
0.2001,-6.002397,240.1955,0
0.2002,-6.002075,240.0345,0
0.2003,-6.001752,240.0345,0
0.2004,-6.002397,240.357,0
0.2005,-6.002397,239.873,0
0.2006,-6.002397,240.1955,0
0.2007,-6.002397,241.00199999999998,0
0.2008,-6.002075,239.873,0
0.2009,-6.003042,240.518,0
0.201,-6.003042,240.0345,0
0.2011,-6.001107,240.0345,0
0.2012,-6.002075,240.1955,0
0.2013,-6.002075,239.873,0
0.2014,-6.002075,240.518,0
0.2015,-6.002075,240.518,0
0.2016,-6.001752,239.71200000000002,0
0.2017,-6.002397,239.873,0
0.2018,-6.003042,240.0345,0
0.2019,-6.002075,240.0345,0
0.202,-6.002075,240.1955,0
0.2021,-6.002397,240.841,0
0.2022,-6.002397,240.0345,0
0.2023,-6.002397,240.0345,0
0.2024,-6.00272,239.873,0
0.2025,-6.00272,239.873,0
0.2026,-6.002397,239.873,0
0.2027,-6.002075,239.873,0
0.2028,-6.003687,240.841,0
0.2029,-6.00143,240.0345,0
0.203,-6.002075,240.1955,0
0.2031,-6.003042,240.357,0
0.2032,-6.003042,239.873,0
0.2033,-6.003365,240.1955,0
0.2034,-6.002075,239.873,0
0.2035,-6.002397,240.841,0
0.2036,-6.00272,240.0345,0
0.2037,-6.00272,240.1955,0
0.2038,-6.002075,240.357,0
0.2039,-6.00272,240.1955,0
0.204,-6.002397,240.0345,0
0.2041,-6.002075,240.0345,0
0.2042,-6.002075,240.6795,0
0.2043,-6.001752,240.357,0
0.2044,-6.003042,240.1955,0
0.2045,-6.002397,240.1955,0
0.2046,-6.002397,240.1955,0
0.2047,-6.002397,240.1955,0
0.2048,-6.003042,240.1955,0
0.2049,-6.00272,240.6795,0
0.205,-6.001107,240.1955,0
0.2051,-6.002397,240.0345,0
0.2052,-6.003042,239.873,0
0.2053,-6.003042,240.0345,0
0.2054,-6.002397,239.873,0
0.2055,-6.002397,240.518,0
0.2056,-6.00272,241.3245,0
0.2057,-6.002075,240.0345,0
0.2058,-6.002397,240.0345,0
0.2059,-6.002397,239.873,0
0.206,-6.002075,239.873,0
0.2061,-6.003042,240.1955,0
0.2062,-6.00272,240.0345,0
0.2063,-6.002397,240.518,0
0.2064,-6.003042,240.0345,0
0.2065,-6.002397,240.1955,0
0.2066,-6.00272,240.0345,0
0.2067,-6.003365,240.0345,0
0.2068,-6.002075,240.1955,0
0.2069,-6.00272,239.873,0
0.207,-6.003042,240.6795,0
0.2071,-6.002397,239.873,0
0.2072,-6.002397,239.5505,0
0.2073,-6.002397,239.873,0
0.2074,-6.00272,239.873,0
0.2075,-6.00272,239.873,0
0.2076,-6.002075,240.518,0
0.2077,-6.001752,241.1635,0
0.2078,-6.002397,240.1955,0
0.2079,-6.003042,239.5505,0
0.208,-6.00272,240.0345,0
0.2081,-6.00272,240.357,0
0.2082,-6.002075,240.357,0
0.2083,-6.002397,240.1955,0
0.2084,-6.00143,240.357,0
0.2085,-6.002075,239.873,0
0.2086,-6.002397,239.5505,0
0.2087,-6.00272,239.38899999999998,0
0.2088,-6.001752,239.71200000000002,0
0.2089,-6.00272,239.873,0
0.209,-6.002397,239.873,0
0.2091,-6.001752,239.5505,0
0.2092,-6.00272,239.71200000000002,0
0.2093,-6.002397,239.71200000000002,0
0.2094,-6.003042,239.71200000000002,0
0.2095,-6.00272,239.38899999999998,0
0.2096,-6.002397,239.71200000000002,0
0.2097,-6.002075,239.5505,0
0.2098,-6.001752,239.0665,0
0.2099,-6.002075,239.38899999999998,0
0.21,-6.003042,239.5505,0
0.2101,-6.003687,239.71200000000002,0
0.2102,-6.002075,239.5505,0
0.2103,-6.001752,239.5505,0
0.2104,-6.002397,239.873,0
0.2105,-6.002075,238.744,0
0.2106,-6.003687,239.38899999999998,0
0.2107,-6.002397,239.5505,0
0.2108,-6.003042,239.71200000000002,0
0.2109,-6.002397,239.38899999999998,0
0.211,-6.002397,239.38899999999998,0
0.2111,-6.001752,239.38899999999998,0
0.2112,-6.00143,238.744,0
0.2113,-6.002075,239.228,0
0.2114,-6.002397,239.38899999999998,0
0.2115,-6.002075,239.38899999999998,0
0.2116,-6.001752,239.5505,0
0.2117,-6.002397,239.5505,0
0.2118,-6.002075,239.38899999999998,0
0.2119,-6.000462,238.4215,0
0.212,-6.002397,238.9055,0
0.2121,-6.00272,238.9055,0
0.2122,-6.002397,239.5505,0
0.2123,-6.000784,238.9055,0
0.2124,-6.002397,239.228,0
0.2125,-6.002397,239.38899999999998,0
0.2126,-6.001107,238.09900000000002,0
0.2127,-6.002075,238.744,0
0.2128,-6.002397,239.38899999999998,0
0.2129,-6.002075,239.38899999999998,0
0.213,-6.001752,238.9055,0
0.2131,-6.002397,238.9055,0
0.2132,-6.002075,238.9055,0
0.2133,-6.001107,237.7765,0
0.2134,-6.002397,239.0665,0
0.2135,-6.002397,238.744,0
0.2136,-6.002397,239.0665,0
0.2137,-6.001752,238.4215,0
0.2138,-6.002075,239.228,0
0.2139,-6.002075,239.228,0
0.214,-6.002075,237.9375,0
0.2141,-6.002075,238.9055,0
0.2142,-6.002075,238.9055,0
0.2143,-6.002075,239.0665,0
0.2144,-6.002075,238.4215,0
0.2145,-6.002075,239.38899999999998,0
0.2146,-6.002075,239.0665,0
0.2147,-6.000784,238.09900000000002,0
0.2148,-6.002075,238.4215,0
0.2149,-6.002397,238.744,0
0.215,-6.00272,239.0665,0
0.2151,-6.001752,238.583,0
0.2152,-6.001752,238.583,0
0.2153,-6.002075,238.9055,0
0.2154,-6.001107,238.26,0
0.2155,-6.002075,238.583,0
0.21560000000000001,-6.00272,238.4215,0
0.2157,-6.000139,239.0665,0
0.2158,-6.001752,238.744,0
0.2159,-6.002397,238.744,0
0.216,-6.002075,238.583,0
0.2161,-6.00143,237.7765,0
0.2162,-6.002397,237.9375,0
0.2163,-6.00272,238.26,0
0.2164,-6.002397,238.4215,0
0.2165,-6.00272,238.4215,0
0.2166,-6.002075,238.26,0
0.2167,-6.002397,237.9375,0
0.2168,-6.002397,237.9375,0
0.2169,-6.00272,238.26,0
0.217,-6.002397,238.4215,0
0.2171,-6.002075,238.4215,0
0.2172,-6.002075,238.583,0
0.2173,-6.002075,238.583,0
0.2174,-6.003687,238.744,0
0.2175,-6.002075,237.9375,0
0.2176,-6.00272,237.9375,0
0.2177,-6.002397,238.583,0
0.2178,-6.002397,238.26,0
0.2179,-6.003365,238.744,0
0.218,-6.002075,238.26,0
0.2181,-6.002075,238.4215,0
0.2182,-6.003042,238.09900000000002,0
0.2183,-6.002397,237.9375,0
0.2184,-6.00143,238.9055,0
0.2185,-6.002397,238.4215,0
0.2186,-6.002397,238.583,0
0.2187,-6.002397,237.9375,0
0.2188,-6.001752,238.26,0
0.2189,-6.00272,238.583,0
0.219,-6.003042,237.9375,0
0.2191,-6.002397,238.09900000000002,0
0.2192,-6.002075,238.26,0
0.2193,-6.002075,238.26,0
0.2194,-6.002075,238.26,0
0.2195,-6.002075,237.7765,0
0.2196,-6.001752,237.61499999999998,0
0.2197,-6.002397,238.09900000000002,0
0.2198,-6.002075,237.9375,0
0.2199,-6.002397,237.9375,0
0.22,-6.002397,238.09900000000002,0
0.2201,-6.002397,238.26,0
0.2202,-6.002397,237.9375,0
0.2203,-6.002397,237.61499999999998,0
0.2204,-6.002397,237.454,0
0.2205,-6.002397,237.7765,0
0.2206,-6.00272,237.2925,0
0.2207,-6.003042,238.26,0
0.2208,-6.002075,237.9375,0
0.2209,-6.002075,237.7765,0
0.221,-6.002075,237.7765,0
0.2211,-6.002397,237.454,0
0.2212,-6.003042,237.454,0
0.2213,-6.003042,237.454,0
0.2214,-6.002075,238.26,0
0.2215,-6.002397,237.61499999999998,0
0.2216,-6.00272,237.131,0
0.2217,-6.003042,237.7765,0
0.2218,-6.002075,237.7765,0
0.2219,-6.00272,237.454,0
0.222,-6.002397,237.61499999999998,0
0.2221,-6.002397,237.9375,0
0.2222,-6.002075,237.61499999999998,0
0.2223,-6.002075,237.61499999999998,0
0.2224,-6.003042,237.454,0
0.2225,-6.003365,237.2925,0
0.2226,-6.002397,237.61499999999998,0
0.2227,-6.001752,237.454,0
0.2228,-6.00272,238.09900000000002,0
0.2229,-6.002397,237.61499999999998,0
0.223,-5.999816,236.97,0
0.2231,-6.00401,237.7765,0
0.2232,-6.002397,237.2925,0
0.2233,-6.00272,237.131,0
0.2234,-6.002075,237.2925,0
0.2235,-6.002397,237.131,0
0.2236,-6.002397,237.454,0
0.2237,-6.001752,237.2925,0
0.2238,-6.003687,236.97,0
0.2239,-6.002397,236.97,0
0.224,-6.002397,236.486,0
0.2241,-6.002075,237.2925,0
0.2242,-6.00272,237.61499999999998,0
0.2243,-6.002075,237.131,0
0.2244,-6.002397,237.131,0
0.2245,-6.003687,237.2925,0
0.2246,-6.003042,236.8085,0
0.2247,-6.00401,237.2925,0
0.2248,-6.001752,237.131,0
0.2249,-6.002397,237.131,0
0.225,-6.002397,237.454,0
0.2251,-6.002397,236.97,0
0.2252,-6.004333,236.97,0
0.2253,-6.002397,237.131,0
0.2254,-6.002397,236.8085,0
0.2255,-6.002397,236.97,0
0.2256,-6.003042,237.2925,0
0.2257,-6.00143,237.61499999999998,0
0.2258,-6.00272,237.2925,0
0.2259,-6.00272,236.8085,0
0.226,-6.00272,236.6475,0
0.2261,-6.00272,236.97,0
0.2262,-6.002397,237.2925,0
0.2263,-6.00272,236.97,0
0.2264,-6.002397,236.97,0
0.2265,-6.00272,237.2925,0
0.2266,-6.003042,236.8085,0
0.2267,-6.00272,236.6475,0
0.2268,-6.00272,236.8085,0
0.2269,-6.00143,236.97,0
0.227,-6.002397,237.131,0
0.2271,-6.002397,237.131,0
0.2272,-6.00272,236.8085,0
0.2273,-6.003042,237.131,0
0.2274,-6.003042,236.32500000000002,0
0.2275,-6.002075,236.8085,0
0.2276,-6.002397,236.97,0
0.2277,-6.003042,237.2925,0
0.2278,-6.002397,236.97,0
0.2279,-6.00272,236.6475,0
0.228,-6.00272,236.97,0
0.2281,-6.002397,236.32500000000002,0
0.2282,-6.002397,236.8085,0
0.2283,-6.00272,237.7765,0
0.2284,-6.00272,236.6475,0
0.2285,-6.002075,236.97,0
0.2286,-6.003042,237.131,0
0.2287,-6.00272,237.131,0
0.2288,-6.002397,236.6475,0
0.2289,-6.00272,237.131,0
0.229,-6.002075,236.97,0
0.2291,-6.002075,237.454,0
0.2292,-6.002397,236.97,0
0.2293,-6.002075,237.131,0
0.2294,-6.00272,237.2925,0
0.2295,-6.002397,236.8085,0
0.2296,-6.002397,237.2925,0
0.2297,-6.002397,237.2925,0
0.2298,-6.002397,236.8085,0
0.2299,-6.001752,237.2925,0
0.23,-6.002075,236.97,0
0.2301,-6.001752,236.8085,0
0.2302,-6.00272,236.8085,0
0.2303,-6.000462,236.97,0
0.2304,-6.002075,236.8085,0
0.2305,-6.002397,236.8085,0
